periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,MOH 711 Rev 2020_Clients given cycle beads,MOH 711 Rev 2020_FP Injections DMPA- IM,MOH 711 Rev 2020_FP Injections DMPA- SC,MOH 711 Rev 2020_IUCD Insertion Hormonal,MOH 711 Rev 2020_IUCD Insertion Non Hormonal,MOH 711 Rev 2020_Implants insertion 1 Rod,MOH 711 Rev 2020_Implants insertion 2 Rod,MOH 711 Client receiving Male condoms,MOH 711 Clients receiving Female Condoms,MOH 711 Emergency contraceptive pill,MOH 711 Pills Combined oral contraceptive,MOH 711 Pills progestin only
202312,December 2023,202312,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,,7087,1635,20,263,1715,1853,1010,12,165,866,338
202312,December 2023,202312,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,748,107,,9,99,86,1853,20,7,97,49
202312,December 2023,202312,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,6,3627,977,15,275,290,923,411,6,215,748,634
202312,December 2023,202312,,BjC1xL40gHo,Kakamega County,KE_County_37,,1,11139,3769,75,149,508,3649,2196,32,243,1716,340
202312,December 2023,202312,,ihZsJ8alvtb,Kericho County,KE_County_35,,,2128,263,3,77,272,689,721,,136,180,200
202312,December 2023,202312,,qKzosKQPl6G,Kiambu County,KE_County_22,,1,8086,2191,76,509,1292,1239,6212,120,1246,7174,3728
202312,December 2023,202312,,nrI2khZx3d0,Kilifi County,KE_County_3,,,8611,229,4,111,992,1024,1187,3,89,1391,278
202312,December 2023,202312,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4200,296,3,204,233,516,202,11,189,2916,694
202312,December 2023,202312,,o36zCRjSd4G,Samburu County,KE_County_25,,,1524,158,1,11,128,93,500,20,110,159,24
202312,December 2023,202312,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,1900,1037,64,180,347,380,290,,270,1337,522
202312,December 2023,202312,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,4205,2849,6,104,1234,779,1196,40,72,861,362
202312,December 2023,202312,,kqJ83J2D72s,Narok County,KE_County_33,,10,5004,786,3,39,244,1453,214,,239,445,136
202312,December 2023,202312,,t0J75eHKxz5,Nandi County,KE_County_29,,,5404,113,62,102,541,488,464,7,147,441,215
202312,December 2023,202312,,mYZacFNIB3h,Nyandarua County,KE_County_18,,,3098,41,32,146,323,484,727,,142,545,594
202312,December 2023,202312,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5,11630,2425,59,608,1126,2995,1193,37,782,3659,1103
202312,December 2023,202312,,jkG3zaihdSs,Nairobi County,KE_County_47,,2,8506,3474,182,1074,1480,2881,5074,141,1154,5553,3036
202312,December 2023,202312,,ahwTMNAJvrL,Muranga County,KE_County_21,,,2147,1630,2,81,510,451,416,2,296,1893,901
202312,December 2023,202312,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,4983,1073,73,417,393,1227,1592,56,447,3177,551
202312,December 2023,202312,,fVra3Pwta0Q,Migori County,KE_County_44,,4,6584,2102,51,348,3061,5469,1585,93,464,876,243
202312,December 2023,202312,,Y52XNJ50hYb,Meru County,KE_County_12,,,3955,1613,23,105,624,713,5012,76,316,1049,490
202312,December 2023,202312,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,648,,,2,35,5,406,,7,21,8
202312,December 2023,202312,,R6f9znhg37c,Mandera County,KE_County_9,,,298,4,,,67,48,68,,6,142,124
202312,December 2023,202312,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1,9114,63,5,56,34,1327,246,,131,1302,283
202312,December 2023,202312,,yhCUgGcCcOo,Machakos County,KE_County_16,,3,8507,1268,5,93,506,937,2445,7,347,2109,623
202312,December 2023,202312,,u4t9H8XyU9P,Siaya County,KE_County_41,,2,6050,312,13,49,342,1681,3660,8,263,591,285
202312,December 2023,202312,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2582,111,3,62,43,315,86,,31,288,128
202312,December 2023,202312,,JsH2bnvNt2d,Tana River County,KE_County_4,,18,368,148,,8,200,51,63,,37,172,68
202312,December 2023,202312,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,3,3517,326,36,60,166,350,257,1,100,543,263
202312,December 2023,202312,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1,6234,1215,38,109,123,1283,1668,50,386,815,171
202312,December 2023,202312,,kphDeKClFch,Turkana County,KE_County_23,,1,1418,32,10,3,202,261,1236,28,233,331,317
202312,December 2023,202312,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,1,5311,913,,218,448,796,1857,29,295,938,274
202312,December 2023,202312,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2790,469,21,55,713,514,611,20,42,479,182
202312,December 2023,202312,,CeLsrJOH0g9,Wajir County,KE_County_8,,,138,62,,,16,33,135,36,49,64,35
202312,December 2023,202312,,XWALbfAPa6n,West Pokot County,KE_County_24,,7,1456,90,1,7,275,425,319,12,6,195,16
202312,December 2023,202312,,sPkRcDvhGWA,Kisii County,KE_County_45,,,7927,1773,57,154,1037,1366,4452,218,223,858,414
202312,December 2023,202312,,tAbBVBbueqD,Kisumu County,KE_County_42,,,2816,2798,71,120,2088,1253,2659,11,154,1527,274
202312,December 2023,202312,,j8o6iO4Njsi,Kitui County,KE_County_15,,,5558,133,2,44,1023,815,865,286,83,512,257
202312,December 2023,202312,,N7YETT3A9r1,Kwale County,KE_County_2,,,7100,61,2,29,34,732,461,28,46,433,147
202312,December 2023,202312,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,2493,302,1,71,286,219,362,2,50,851,333
202312,December 2023,202312,,NjWSbQTwys4,Lamu County,KE_County_5,,,790,30,1,4,29,113,44,26,40,146,34
202401,January 2024,202401,,vvOK1BxTbet,Baringo County,KE_County_30,,1,3159,18,9,41,464,296,578,6,300,328,122
202401,January 2024,202401,,HMNARUV2CW4,Bomet County,KE_County_36,,,3013,268,22,6,115,1239,3036,1,115,355,81
202401,January 2024,202401,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,7,9634,70,7,122,538,2662,1323,15,377,1314,336
202401,January 2024,202401,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2,3818,167,6,192,468,2121,831,1,161,573,267
202401,January 2024,202401,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,,3678,,1,59,12,682,201,,107,173,64
202401,January 2024,202401,,PFu8alU2KWG,Embu County,KE_County_14,,,4416,964,25,115,163,555,127,52,249,1257,608
202401,January 2024,202401,,uyOrcHZBpW0,Garissa County,KE_County_7,,1,1085,40,,4,129,46,1304,1,2,297,140
202401,January 2024,202401,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,,8598,2150,12,197,1550,1868,1217,27,221,1000,290
202401,January 2024,202401,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,979,141,1,18,131,104,165,,14,119,54
202401,January 2024,202401,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,5,4175,1344,12,311,255,1247,1403,64,204,1415,803
202401,January 2024,202401,,BjC1xL40gHo,Kakamega County,KE_County_37,,2,10917,4174,93,249,512,4164,2391,30,139,1536,249
202401,January 2024,202401,,ihZsJ8alvtb,Kericho County,KE_County_35,,,2937,253,26,117,319,791,1485,20,177,230,206
202401,January 2024,202401,,qKzosKQPl6G,Kiambu County,KE_County_22,,2,8503,2902,37,636,1223,1620,3936,146,983,7521,3313
202401,January 2024,202401,,nrI2khZx3d0,Kilifi County,KE_County_3,,2,10334,369,4,128,1274,1310,473,37,152,1896,307
202401,January 2024,202401,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4396,430,18,146,235,586,353,,151,3137,748
202401,January 2024,202401,,o36zCRjSd4G,Samburu County,KE_County_25,,1,1954,88,1,18,217,170,349,,73,192,19
202401,January 2024,202401,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,1913,1159,81,198,298,469,291,11,229,1759,523
202401,January 2024,202401,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,4216,3181,2,159,1139,843,1169,8,108,627,772
202401,January 2024,202401,,kqJ83J2D72s,Narok County,KE_County_33,,,5627,1283,25,56,267,1789,789,2,170,556,145
202401,January 2024,202401,,t0J75eHKxz5,Nandi County,KE_County_29,,,6191,5,11,38,504,636,484,11,114,340,262
202401,January 2024,202401,,mYZacFNIB3h,Nyandarua County,KE_County_18,,5,3423,20,50,136,349,583,400,1,85,637,723
202401,January 2024,202401,,ob6SxuRcqU4,Nakuru County,KE_County_32,,6,13110,3452,308,596,938,3335,1419,12,668,4427,1040
202401,January 2024,202401,,jkG3zaihdSs,Nairobi County,KE_County_47,,6,11569,6169,178,1236,1793,4049,6496,401,551,10330,3883
202401,January 2024,202401,,ahwTMNAJvrL,Muranga County,KE_County_21,,,2159,1942,10,93,462,509,502,,161,1788,923
202401,January 2024,202401,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,5586,1508,8,291,467,1371,2194,133,582,3217,463
202401,January 2024,202401,,fVra3Pwta0Q,Migori County,KE_County_44,,2,7222,1900,53,515,2306,5872,1593,125,293,743,316
202401,January 2024,202401,,Y52XNJ50hYb,Meru County,KE_County_12,,,4066,1857,31,141,858,1034,5924,9,215,998,437
202401,January 2024,202401,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,850,,,1,97,37,518,,16,92,31
202401,January 2024,202401,,R6f9znhg37c,Mandera County,KE_County_9,,,275,8,,,119,52,473,,3,157,139
202401,January 2024,202401,,BoDytkJQ4Qi,Makueni County,KE_County_17,,,10778,12,9,144,38,1618,871,1,212,1935,268
202401,January 2024,202401,,yhCUgGcCcOo,Machakos County,KE_County_16,,2,10203,1176,6,112,777,1264,2778,291,333,2633,658
202401,January 2024,202401,,u4t9H8XyU9P,Siaya County,KE_County_41,,,5836,354,13,50,234,1807,1963,22,201,543,222
202401,January 2024,202401,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2967,54,13,24,60,340,62,,18,527,144
202401,January 2024,202401,,JsH2bnvNt2d,Tana River County,KE_County_4,,1,489,210,8,26,159,121,90,,32,222,66
202401,January 2024,202401,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,3389,223,5,44,260,320,185,5,42,781,214
202401,January 2024,202401,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,6418,1293,6,122,345,1498,800,45,172,1129,273
202401,January 2024,202401,,kphDeKClFch,Turkana County,KE_County_23,,3,1197,50,24,10,326,413,1958,25,366,393,324
202401,January 2024,202401,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,,5307,2096,49,289,320,1156,763,9,464,954,368
202401,January 2024,202401,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2556,524,21,68,865,607,422,8,41,535,37
202401,January 2024,202401,,CeLsrJOH0g9,Wajir County,KE_County_8,,,101,100,,,35,40,158,,52,106,49
202401,January 2024,202401,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1812,194,5,16,451,338,248,10,4,297,24
202401,January 2024,202401,,sPkRcDvhGWA,Kisii County,KE_County_45,,1,4593,2291,56,119,749,1567,2268,100,200,863,203
202401,January 2024,202401,,tAbBVBbueqD,Kisumu County,KE_County_42,,29,2901,2678,111,135,1882,1270,3635,779,103,1472,302
202401,January 2024,202401,,j8o6iO4Njsi,Kitui County,KE_County_15,,,6236,234,7,38,846,1089,417,7,119,1139,305
202401,January 2024,202401,,N7YETT3A9r1,Kwale County,KE_County_2,,,8473,9,2,27,45,962,644,1,206,564,144
202401,January 2024,202401,,xuFdFy6t9AH,Laikipia County,KE_County_31,,140,3060,206,4,53,554,288,679,29,62,1072,437
202401,January 2024,202401,,NjWSbQTwys4,Lamu County,KE_County_5,,,978,,2,13,18,171,153,2,26,253,57
202402,February 2024,202402,,vvOK1BxTbet,Baringo County,KE_County_30,,,2649,,1,36,488,282,725,5,287,395,87
202402,February 2024,202402,,HMNARUV2CW4,Bomet County,KE_County_36,,,2844,441,7,21,345,1225,1077,1,36,266,54
202402,February 2024,202402,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,1,8215,263,27,59,1514,1902,2799,153,599,1185,311
202402,February 2024,202402,,Tvf1zgVZ0K4,Busia County,KE_County_40,,,2872,122,28,130,572,1544,369,4,133,507,45
202402,February 2024,202402,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,,3166,28,2,22,16,592,253,3,60,167,50
202402,February 2024,202402,,PFu8alU2KWG,Embu County,KE_County_14,,33,3717,1001,32,82,148,665,287,25,123,1304,437
202402,February 2024,202402,,uyOrcHZBpW0,Garissa County,KE_County_7,,15,998,37,5,6,136,28,245,1,16,266,164
202402,February 2024,202402,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,1,6802,2250,57,127,1853,2149,1202,189,219,1060,350
202402,February 2024,202402,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,715,127,4,13,75,118,69,2,6,114,63
202402,February 2024,202402,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,1,3561,1270,20,237,240,1348,631,4,491,1578,690
202402,February 2024,202402,,BjC1xL40gHo,Kakamega County,KE_County_37,,2,9249,4069,86,185,1171,3230,4224,207,128,1301,239
202402,February 2024,202402,,ihZsJ8alvtb,Kericho County,KE_County_35,,,2366,157,2,108,245,856,2304,127,57,327,99
202402,February 2024,202402,,qKzosKQPl6G,Kiambu County,KE_County_22,,5,7768,1663,63,604,968,1201,5786,,914,6123,2967
202402,February 2024,202402,,nrI2khZx3d0,Kilifi County,KE_County_3,,1,8730,680,13,141,1046,1419,606,11,203,1916,324
202402,February 2024,202402,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4304,354,3,177,202,537,337,4,75,3029,828
202402,February 2024,202402,,o36zCRjSd4G,Samburu County,KE_County_25,,9,1564,217,,15,247,119,457,4,93,171,51
202402,February 2024,202402,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,1826,1330,74,217,319,447,326,5,251,1698,613
202402,February 2024,202402,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,3408,3261,31,110,1114,808,1120,20,153,662,538
202402,February 2024,202402,,kqJ83J2D72s,Narok County,KE_County_33,,,4664,1316,16,46,761,1363,360,2,179,423,128
202402,February 2024,202402,,t0J75eHKxz5,Nandi County,KE_County_29,,1,4748,27,16,37,747,543,368,37,261,532,367
202402,February 2024,202402,,mYZacFNIB3h,Nyandarua County,KE_County_18,,,2823,56,2,156,412,455,215,12,93,606,622
202402,February 2024,202402,,ob6SxuRcqU4,Nakuru County,KE_County_32,,6,11557,3465,47,506,1702,3154,2353,69,678,4174,1153
202402,February 2024,202402,,jkG3zaihdSs,Nairobi County,KE_County_47,,11,10390,4859,129,1239,1591,4019,9401,216,581,11250,4296
202402,February 2024,202402,,ahwTMNAJvrL,Muranga County,KE_County_21,,,2215,1548,23,124,542,521,294,2,178,2024,855
202402,February 2024,202402,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,4387,2014,25,294,343,1522,1947,385,553,3106,1129
202402,February 2024,202402,,fVra3Pwta0Q,Migori County,KE_County_44,,4,6696,2074,105,400,4190,6360,1236,140,247,679,253
202402,February 2024,202402,,Y52XNJ50hYb,Meru County,KE_County_12,,27,3909,1881,47,131,835,957,5493,26,289,1138,453
202402,February 2024,202402,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,801,,,5,92,57,27,,8,101,57
202402,February 2024,202402,,R6f9znhg37c,Mandera County,KE_County_9,,13,251,10,,,81,41,277,1,11,140,82
202402,February 2024,202402,,BoDytkJQ4Qi,Makueni County,KE_County_17,,,9324,28,6,73,90,1772,408,3,117,1825,321
202402,February 2024,202402,,yhCUgGcCcOo,Machakos County,KE_County_16,,4,9443,654,10,148,629,1251,3002,7,321,2241,598
202402,February 2024,202402,,u4t9H8XyU9P,Siaya County,KE_County_41,,,5662,510,11,82,1070,1409,2842,24,115,532,221
202402,February 2024,202402,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,3050,134,16,50,36,374,64,2,52,468,142
202402,February 2024,202402,,JsH2bnvNt2d,Tana River County,KE_County_4,,,453,221,,9,177,79,47,,2,159,80
202402,February 2024,202402,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,2816,409,18,50,272,307,154,2,118,665,263
202402,February 2024,202402,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,5632,1919,23,130,343,1658,801,41,131,903,238
202402,February 2024,202402,,kphDeKClFch,Turkana County,KE_County_23,,25,1810,17,22,13,337,281,1752,546,173,478,246
202402,February 2024,202402,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,8,4235,2476,6,167,757,1318,1387,139,442,882,432
202402,February 2024,202402,,sANMZ3lpqGs,Vihiga County,KE_County_38,,7,2241,698,42,90,820,584,811,18,102,427,49
202402,February 2024,202402,,CeLsrJOH0g9,Wajir County,KE_County_8,,96,146,142,,,34,63,654,,42,183,97
202402,February 2024,202402,,XWALbfAPa6n,West Pokot County,KE_County_24,,1,1333,260,2,14,551,228,1900,31,23,249,16
202402,February 2024,202402,,sPkRcDvhGWA,Kisii County,KE_County_45,,,4489,1999,83,189,1155,1228,3683,79,133,863,212
202402,February 2024,202402,,tAbBVBbueqD,Kisumu County,KE_County_42,,10,2855,2078,118,151,2351,1401,3124,65,68,2210,405
202402,February 2024,202402,,j8o6iO4Njsi,Kitui County,KE_County_15,,,6023,197,6,54,966,1106,593,39,75,1036,264
202402,February 2024,202402,,N7YETT3A9r1,Kwale County,KE_County_2,,,7692,29,1,22,58,943,672,1,91,481,180
202402,February 2024,202402,,xuFdFy6t9AH,Laikipia County,KE_County_31,,18,2533,564,2,81,363,264,406,,29,1108,353
202402,February 2024,202402,,NjWSbQTwys4,Lamu County,KE_County_5,,1,827,27,,12,26,161,127,,41,394,129
202403,March 2024,202403,,vvOK1BxTbet,Baringo County,KE_County_30,,1,2550,5,3,77,458,268,529,1,331,356,81
202403,March 2024,202403,,HMNARUV2CW4,Bomet County,KE_County_36,,6,4569,834,1,7,406,1177,2647,,113,540,61
202403,March 2024,202403,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,9783,249,22,105,1858,1570,1456,21,331,1277,341
202403,March 2024,202403,,Tvf1zgVZ0K4,Busia County,KE_County_40,,5,3564,466,32,124,1200,1519,249,13,106,712,51
202403,March 2024,202403,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1,3123,55,2,11,8,552,169,,36,102,44
202403,March 2024,202403,,PFu8alU2KWG,Embu County,KE_County_14,,21,3858,553,10,112,119,570,206,2,175,1251,512
202403,March 2024,202403,,uyOrcHZBpW0,Garissa County,KE_County_7,,8,970,35,,3,110,38,218,,14,277,150
202403,March 2024,202403,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2,8090,2073,37,200,2198,2155,1207,85,187,1185,341
202403,March 2024,202403,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,768,173,28,18,120,100,16,1,3,49,48
202403,March 2024,202403,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,4274,950,12,204,576,1023,1607,5,385,1374,648
202403,March 2024,202403,,BjC1xL40gHo,Kakamega County,KE_County_37,,,8784,4388,59,194,1816,2939,4478,13,155,1540,230
202403,March 2024,202403,,ihZsJ8alvtb,Kericho County,KE_County_35,,,3108,140,8,65,728,840,382,39,38,532,224
202403,March 2024,202403,,qKzosKQPl6G,Kiambu County,KE_County_22,,,8686,796,69,564,1138,1047,4989,6,1280,5641,2924
202403,March 2024,202403,,nrI2khZx3d0,Kilifi County,KE_County_3,,2,8439,419,13,130,1198,1185,755,8,131,2164,296
202403,March 2024,202403,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,3799,440,8,150,131,493,662,5,312,2983,703
202403,March 2024,202403,,o36zCRjSd4G,Samburu County,KE_County_25,,,1458,229,,10,229,142,299,,66,193,19
202403,March 2024,202403,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,1707,1211,61,216,290,431,289,13,259,1746,422
202403,March 2024,202403,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,6026,3026,4,150,1160,745,1070,41,373,1082,370
202403,March 2024,202403,,kqJ83J2D72s,Narok County,KE_County_33,,,5087,966,5,49,1053,1168,193,5,90,486,103
202403,March 2024,202403,,t0J75eHKxz5,Nandi County,KE_County_29,,163,6304,322,19,30,617,555,288,6,478,734,267
202403,March 2024,202403,,mYZacFNIB3h,Nyandarua County,KE_County_18,,,2914,49,2,140,440,403,409,,103,899,529
202403,March 2024,202403,,ob6SxuRcqU4,Nakuru County,KE_County_32,,1,12089,2008,44,513,1917,2874,3117,16,654,3995,1127
202403,March 2024,202403,,jkG3zaihdSs,Nairobi County,KE_County_47,,15,11516,4855,195,1340,2666,3436,7301,264,615,10813,3443
202403,March 2024,202403,,ahwTMNAJvrL,Muranga County,KE_County_21,,,2732,525,47,128,486,483,428,4,243,1769,824
202403,March 2024,202403,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,4569,1868,16,183,499,1435,2069,30,1111,2863,509
202403,March 2024,202403,,fVra3Pwta0Q,Migori County,KE_County_44,,,5973,2222,61,324,3897,5963,982,227,384,760,198
202403,March 2024,202403,,Y52XNJ50hYb,Meru County,KE_County_12,,,3561,1528,60,103,808,835,3411,412,278,938,1260
202403,March 2024,202403,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,805,2,,3,71,60,60,,6,122,64
202403,March 2024,202403,,R6f9znhg37c,Mandera County,KE_County_9,,,238,3,3,,47,19,408,,,138,73
202403,March 2024,202403,,BoDytkJQ4Qi,Makueni County,KE_County_17,,,8392,82,10,73,329,1615,318,3,133,1303,245
202403,March 2024,202403,,yhCUgGcCcOo,Machakos County,KE_County_16,,3,10486,570,68,166,734,1052,2504,27,407,2432,614
202403,March 2024,202403,,u4t9H8XyU9P,Siaya County,KE_County_41,,,6320,548,14,72,1228,1160,2200,16,199,698,194
202403,March 2024,202403,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2699,276,4,44,29,318,89,8,107,328,140
202403,March 2024,202403,,JsH2bnvNt2d,Tana River County,KE_County_4,,1,300,272,7,9,115,113,130,,,203,78
202403,March 2024,202403,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,3008,552,1,34,309,218,124,45,22,611,207
202403,March 2024,202403,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,5497,1419,43,95,277,1416,1283,62,114,746,142
202403,March 2024,202403,,kphDeKClFch,Turkana County,KE_County_23,,5,1570,89,10,23,195,434,1007,17,243,368,324
202403,March 2024,202403,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,5,4567,2750,26,229,757,1233,1068,28,459,1168,415
202403,March 2024,202403,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,1701,890,36,49,833,620,367,11,69,450,33
202403,March 2024,202403,,CeLsrJOH0g9,Wajir County,KE_County_8,,,183,103,,1,35,66,40,,75,140,54
202403,March 2024,202403,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1276,141,,16,447,224,253,,19,211,40
202403,March 2024,202403,,sPkRcDvhGWA,Kisii County,KE_County_45,,,5044,1653,22,130,1207,1271,1291,96,336,920,296
202403,March 2024,202403,,tAbBVBbueqD,Kisumu County,KE_County_42,,371,4626,1225,100,139,2160,1737,7524,98,112,3419,454
202403,March 2024,202403,,j8o6iO4Njsi,Kitui County,KE_County_15,,,5620,319,16,51,1079,941,597,17,102,853,292
202403,March 2024,202403,,N7YETT3A9r1,Kwale County,KE_County_2,,,7230,76,42,23,311,700,411,1,209,552,126
202403,March 2024,202403,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,2027,696,6,72,726,540,332,3,61,712,322
202403,March 2024,202403,,NjWSbQTwys4,Lamu County,KE_County_5,,,750,18,,2,44,83,32,60,14,259,88
202404,April 2024,202404,,vvOK1BxTbet,Baringo County,KE_County_30,,,2366,31,1,29,464,186,380,1,261,247,49
202404,April 2024,202404,,HMNARUV2CW4,Bomet County,KE_County_36,,,4669,642,56,16,372,1190,808,,133,433,408
202404,April 2024,202404,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,8786,400,30,84,1338,1663,639,17,308,1332,261
202404,April 2024,202404,,Tvf1zgVZ0K4,Busia County,KE_County_40,,2,1307,213,20,217,942,1700,65,1,50,385,30
202404,April 2024,202404,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,3,2887,81,,13,13,452,191,1,23,119,42
202404,April 2024,202404,,PFu8alU2KWG,Embu County,KE_County_14,,,3962,457,8,85,139,491,780,3,73,1150,479
202404,April 2024,202404,,uyOrcHZBpW0,Garissa County,KE_County_7,,5,1067,14,,3,131,27,265,,22,279,156
202404,April 2024,202404,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,29,7400,2139,75,181,2113,2644,2118,385,201,1259,521
