periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,MOH 747A_Cycle Beads Dispensed,MOH 747A_DMPA-IM Dispensed,MOH 747A_DMPA-SC Dispensed,MOH 747A_Emergency Contraceptive pills Dispensed,MOH 747A_Female Condoms Dispensed,MOH 747A_Hormonal IUCD Dispensed,MOH 747A_Implant (2-Rod) – LNG 75mg (5 years) Dispensed,MOH 747A_Implants (1-Rod) – ENG 68mg Dispensed,MOH 747A_Implants (2-Rod) - LNG 75mg (3 years) Dispensed,MOH 747A_Male Condoms Dispensed,MOH 747A_Non-Hormonal IUCD Dispensed,MOH 747A_Others Dispensed,MOH 747A_Progestin only pills Dispensed,MOH 747A_Combined Oral contraceptive Pills Dispensed
202209,Sep-22,202209,,R6f9znhg37c,Mandera County,KE_County_9,,,151,,,,,48,4,18,316,,,108,361
202209,Sep-22,202209,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,471,,,300,,1,109,4,6914,2,,36,143
202209,Sep-22,202209,,JsH2bnvNt2d,Tana River County,KE_County_4,,1,1197,,20,,,18,1,105,10287,27,67,145,558
202209,Sep-22,202209,,XWALbfAPa6n,West Pokot County,KE_County_24,,2,1665,,,30,8,40,54,458,11355,20,,102,655
202209,Sep-22,202209,,CeLsrJOH0g9,Wajir County,KE_County_8,,3,343,11,69,,,22,12,19,2718,1,,517,1297
202209,Sep-22,202209,,sANMZ3lpqGs,Vihiga County,KE_County_38,,2,3323,29,,644,,272,1030,169,12265,61,,141,1321
202209,Sep-22,202209,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,11,8193,112,12,,2,617,1417,741,11569,382,,642,3524
202209,Sep-22,202209,,kphDeKClFch,Turkana County,KE_County_23,,22,1028,22,,37,,75,216,40,12948,7,1,617,1676
202209,Sep-22,202209,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,7983,,52,64,1,115,95,734,27001,152,,478,2273
202209,Sep-22,202209,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,4621,15,,745,2,211,321,77,16900,38,,41,2434
202209,Sep-22,202209,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1,3225,28,29,144,3,113,,7,28028,29,,414,1282
202209,Sep-22,202209,,u4t9H8XyU9P,Siaya County,KE_County_41,,,5287,2,,300,2,123,1903,40,18002,24,,267,44
202209,Sep-22,202209,,o36zCRjSd4G,Samburu County,KE_County_25,,1,1375,,32,,,24,364,20,164,9,,9,252
202209,Sep-22,202209,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,3144,8,181,,157,32,791,24,38448,181,,518,5599
202209,Sep-22,202209,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1,1994,16,37,50,1,406,18,106,11595,243,,227,3487
202209,Sep-22,202209,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,6377,192,30,1040,4,327,156,613,47442,56,1,382,1946
202209,Sep-22,202209,,kqJ83J2D72s,Narok County,KE_County_33,,,1274,11,7,,,332,321,212,2373,51,,345,1295
202209,Sep-22,202209,,t0J75eHKxz5,Nandi County,KE_County_29,,,6686,36,,2,,76,337,486,69678,25,,297,1958
202209,Sep-22,202209,,Y52XNJ50hYb,Meru County,KE_County_12,,,2654,78,33,100,,727,26,487,7788,82,12,303,4289
202209,Sep-22,202209,,fVra3Pwta0Q,Migori County,KE_County_44,,5,8348,85,75,2789,4,3748,533,322,107863,468,37,684,1045
202209,Sep-22,202209,,wsBsC6gjHvn,Mombasa County,KE_County_1,,2,5436,122,51,125,1,1056,367,1461,13992,347,7,650,3490
202209,Sep-22,202209,,ahwTMNAJvrL,Muranga County,KE_County_21,,1,3589,1,40,25,,171,673,253,5338,172,,1920,6494
202209,Sep-22,202209,,jkG3zaihdSs,Nairobi County,KE_County_47,,10,6480,154,179,1503,27,3309,980,844,44541,1516,,4002,27090
202209,Sep-22,202209,,ob6SxuRcqU4,Nakuru County,KE_County_32,,10,7211,61,317,555,557,2556,818,213,39054,896,,2292,8794
202210,Oct-22,202210,,vvOK1BxTbet,Baringo County,KE_County_30,,,1861,7,54,,1,40,770,223,23499,65,,150,817
202210,Oct-22,202210,,HMNARUV2CW4,Bomet County,KE_County_36,,,2762,1,,,,618,215,187,106956,13,,69,970
202210,Oct-22,202210,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,9692,50,5,1833,3,1594,2281,583,93993,232,,373,4672
202210,Oct-22,202210,,Tvf1zgVZ0K4,Busia County,KE_County_40,,,3193,21,28,5,2,759,224,422,3670,69,7,229,1428
202210,Oct-22,202210,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,4,3444,,95,255,,344,70,43,26970,6,,12,1184
202210,Oct-22,202210,,PFu8alU2KWG,Embu County,KE_County_14,,,2566,34,12,,9,395,44,226,7713,81,,938,3866
202210,Oct-22,202210,,uyOrcHZBpW0,Garissa County,KE_County_7,,,874,4,1,,21,3,103,19,2325,7,,149,471
202210,Oct-22,202210,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,8,7589,65,,755,40,1505,522,566,52709,560,,755,1778
202210,Oct-22,202210,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,796,2,4,10,,109,174,28,7985,10,,124,130
202210,Oct-22,202210,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,5810,27,70,2,,86,256,459,16694,585,,610,2212
202210,Oct-22,202210,,BjC1xL40gHo,Kakamega County,KE_County_37,,6,13633,1,302,1378,22,1675,260,2101,77238,176,33,517,4566
202210,Oct-22,202210,,ihZsJ8alvtb,Kericho County,KE_County_35,,,3213,82,68,175,5,21,906,405,2611,53,,825,1232
202210,Oct-22,202210,,qKzosKQPl6G,Kiambu County,KE_County_22,,2,8312,126,432,1,101,671,1837,329,33795,705,,3753,10136
202210,Oct-22,202210,,nrI2khZx3d0,Kilifi County,KE_County_3,,1,6288,32,123,236,,852,1836,588,25173,120,39,542,7846
202210,Oct-22,202210,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,2537,,9,20,5,399,32,243,3235,225,,735,7606
202210,Oct-22,202210,,sPkRcDvhGWA,Kisii County,KE_County_45,,,1775,9,19,2235,112,223,594,315,75191,111,6,356,976
202210,Oct-22,202210,,tAbBVBbueqD,Kisumu County,KE_County_42,,10,4738,22,4,857,13,436,1863,312,45024,154,,823,1282
202210,Oct-22,202210,,j8o6iO4Njsi,Kitui County,KE_County_15,,,9050,116,40,43,,287,1553,258,10980,66,,639,2675
202210,Oct-22,202210,,N7YETT3A9r1,Kwale County,KE_County_2,,15,5615,14,1,,3,258,266,499,23916,48,,905,2348
202210,Oct-22,202210,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,3115,30,2,4062,,289,287,100,96286,71,70,84,2566
202210,Oct-22,202210,,NjWSbQTwys4,Lamu County,KE_County_5,,,706,,,,,78,187,105,16721,21,,49,960
202210,Oct-22,202210,,yhCUgGcCcOo,Machakos County,KE_County_16,,1,11765,1,34,201,8,55,318,390,32808,156,,1295,6464
202210,Oct-22,202210,,BoDytkJQ4Qi,Makueni County,KE_County_17,,7,7984,7,2,116,,389,337,61,8977,86,,97,6535
202210,Oct-22,202210,,R6f9znhg37c,Mandera County,KE_County_9,,,123,,,,,54,6,19,223,,,44,182
202210,Oct-22,202210,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,586,2,1,,,4,118,7,4722,5,,57,129
202210,Oct-22,202210,,JsH2bnvNt2d,Tana River County,KE_County_4,,4,1190,40,,1,,,65,109,7720,57,21,151,272
202210,Oct-22,202210,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1617,7,,144,1,31,108,228,8607,15,,82,459
202210,Oct-22,202210,,CeLsrJOH0g9,Wajir County,KE_County_8,,2,211,,29,,,14,88,12,2220,,,111,598
202210,Oct-22,202210,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2887,41,3,,,256,984,8,27823,60,,101,1548
202210,Oct-22,202210,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,15,7889,30,19,800,3,621,1472,324,29984,397,,865,3239
202210,Oct-22,202210,,kphDeKClFch,Turkana County,KE_County_23,,16,1429,1,5,177,,54,411,68,23153,4,,1531,3051
202210,Oct-22,202210,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,7410,,40,39,1,57,427,241,37844,91,,511,1970
202210,Oct-22,202210,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,4173,21,10,81,,153,283,88,15428,341,,66,2596
202210,Oct-22,202210,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,1,2914,,13,45,,69,55,3,6096,36,,327,1703
202210,Oct-22,202210,,u4t9H8XyU9P,Siaya County,KE_County_41,,,4486,42,,110,5,146,1523,146,29102,39,,77,89
202210,Oct-22,202210,,o36zCRjSd4G,Samburu County,KE_County_25,,,1310,,49,,1,34,366,17,72,8,,9,247
202210,Oct-22,202210,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,3772,52,154,,7,42,563,25,25543,226,,1028,4228
202210,Oct-22,202210,,mYZacFNIB3h,Nyandarua County,KE_County_18,,10,3482,8,42,100,14,405,80,439,15327,170,,604,2413
202210,Oct-22,202210,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,8128,12,20,121,8,251,559,639,44826,156,1,765,4253
202210,Oct-22,202210,,kqJ83J2D72s,Narok County,KE_County_33,,,3942,5,19,,6,236,962,111,28778,45,5,612,1740
202210,Oct-22,202210,,t0J75eHKxz5,Nandi County,KE_County_29,,,5914,,,,,103,458,575,31488,40,,191,2522
202210,Oct-22,202210,,Y52XNJ50hYb,Meru County,KE_County_12,,,2425,,42,,1,632,444,552,15015,136,17,259,4035
202210,Oct-22,202210,,fVra3Pwta0Q,Migori County,KE_County_44,,19,7513,533,58,570,1728,3383,866,327,80766,453,67,406,891
202210,Oct-22,202210,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,5054,71,18,76,3,706,351,1119,10755,293,4,614,3183
202210,Oct-22,202210,,ahwTMNAJvrL,Muranga County,KE_County_21,,,3538,5,53,100,,99,671,286,6381,124,,1577,6020
202210,Oct-22,202210,,jkG3zaihdSs,Nairobi County,KE_County_47,,14,5470,108,570,3098,16,3095,1365,1028,141277,1461,3,4130,24933
202210,Oct-22,202210,,ob6SxuRcqU4,Nakuru County,KE_County_32,,22,7708,210,333,1134,31,2149,807,216,67845,695,,2509,7356
202211,Nov-22,202211,,vvOK1BxTbet,Baringo County,KE_County_30,,30,2343,22,124,,,19,896,37,22285,134,,164,659
202211,Nov-22,202211,,HMNARUV2CW4,Bomet County,KE_County_36,,,1531,,116,,2,346,711,165,15860,17,,36,389
202211,Nov-22,202211,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,32,7683,63,15,1202,4,1332,2597,572,91037,89,,541,4942
202211,Nov-22,202211,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1,4030,53,89,235,288,592,744,412,8108,26,,221,1078
202211,Nov-22,202211,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,,3133,6,103,288,576,151,291,99,29176,7,,48,699
202211,Nov-22,202211,,PFu8alU2KWG,Embu County,KE_County_14,,,3531,24,24,80,23,298,221,296,7021,72,,966,3170
202211,Nov-22,202211,,uyOrcHZBpW0,Garissa County,KE_County_7,,,780,2,,,,12,79,6,1748,5,,164,572
202211,Nov-22,202211,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,,8323,35,148,645,96,1298,1109,619,59122,360,,1031,3030
202211,Nov-22,202211,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,615,3,,,,65,227,6,5620,2,,47,44
202211,Nov-22,202211,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,5678,32,27,11,16,414,856,291,11289,229,1,615,1361
202211,Nov-22,202211,,BjC1xL40gHo,Kakamega County,KE_County_37,,4,12738,5,11,1985,22,1446,983,1778,75934,166,,394,4041
202211,Nov-22,202211,,ihZsJ8alvtb,Kericho County,KE_County_35,,,3488,118,,15,22,6,844,266,7703,86,,592,1399
202211,Nov-22,202211,,qKzosKQPl6G,Kiambu County,KE_County_22,,,7091,120,278,20,1,362,1796,317,18231,671,,4008,6100
202211,Nov-22,202211,,nrI2khZx3d0,Kilifi County,KE_County_3,,2,9230,94,7,970,,684,1801,315,34082,101,62,623,3940
202211,Nov-22,202211,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,2172,,38,16,1,337,209,417,2981,237,,654,5456
202211,Nov-22,202211,,sPkRcDvhGWA,Kisii County,KE_County_45,,2000,1471,6,10,98,2033,77,995,307,90890,275,,261,817
202211,Nov-22,202211,,tAbBVBbueqD,Kisumu County,KE_County_42,,1,5719,186,7,110,,552,1628,236,31331,171,6,1043,825
202211,Nov-22,202211,,j8o6iO4Njsi,Kitui County,KE_County_15,,,10100,,43,30,,263,1649,268,12318,78,,577,1250
202211,Nov-22,202211,,N7YETT3A9r1,Kwale County,KE_County_2,,,6254,54,,500,,326,441,373,12105,20,6,437,1817
202211,Nov-22,202211,,xuFdFy6t9AH,Laikipia County,KE_County_31,,3,2901,26,2,,,72,338,97,85642,94,30,165,2152
202211,Nov-22,202211,,NjWSbQTwys4,Lamu County,KE_County_5,,,518,,,,2,71,169,90,5468,26,,104,443
202211,Nov-22,202211,,yhCUgGcCcOo,Machakos County,KE_County_16,,1,7797,79,36,,1,38,519,96,33732,113,,1217,4886
202211,Nov-22,202211,,BoDytkJQ4Qi,Makueni County,KE_County_17,,2,7858,26,28,5,1,417,777,56,11365,77,432,39,5842
202211,Nov-22,202211,,R6f9znhg37c,Mandera County,KE_County_9,,,41,,,,,2,6,3,1287,,,76,345
202211,Nov-22,202211,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,554,16,,,,1,185,1,6959,4,,43,191
202211,Nov-22,202211,,JsH2bnvNt2d,Tana River County,KE_County_4,,,1156,7,,,144,,261,25,12466,32,2,117,215
202211,Nov-22,202211,,XWALbfAPa6n,West Pokot County,KE_County_24,,2,1684,16,,,,13,495,83,6347,8,,53,420
202211,Nov-22,202211,,CeLsrJOH0g9,Wajir County,KE_County_8,,3,240,,48,,,9,108,3,1680,,,68,366
202211,Nov-22,202211,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2976,,,,,269,1019,53,23447,49,,84,727
202211,Nov-22,202211,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,19,7185,67,3,90,,372,1525,432,43971,335,,552,1772
202211,Nov-22,202211,,kphDeKClFch,Turkana County,KE_County_23,,8,1205,10,8,127,,38,399,108,47631,3,,439,517
202211,Nov-22,202211,,mThvosEflAU,Trans Nzoia County,KE_County_26,,3,7692,14,42,113,,76,980,103,52867,94,,524,1200
202211,Nov-22,202211,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,4572,27,380,22,85,189,323,54,10966,57,,76,1916
202211,Nov-22,202211,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2607,1,12,4,,85,258,8,21056,35,,335,1052
202211,Nov-22,202211,,u4t9H8XyU9P,Siaya County,KE_County_41,,,4410,1,2,54,,101,2058,69,25313,60,,355,152
202211,Nov-22,202211,,o36zCRjSd4G,Samburu County,KE_County_25,,5,1297,3,41,,,9,388,15,143,6,,62,213
202211,Nov-22,202211,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,3060,5,149,,13,31,670,26,22510,243,,734,3605
202211,Nov-22,202211,,mYZacFNIB3h,Nyandarua County,KE_County_18,,,3211,,31,155,,588,209,170,10231,199,,610,1928
202211,Nov-22,202211,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,9307,,31,19,,429,900,323,83511,490,11,507,1427
202211,Nov-22,202211,,kqJ83J2D72s,Narok County,KE_County_33,,,4551,23,7,1,,111,2325,58,6509,63,,196,720
202211,Nov-22,202211,,t0J75eHKxz5,Nandi County,KE_County_29,,,7582,13,,,,85,984,391,24632,64,,184,1366
202211,Nov-22,202211,,Y52XNJ50hYb,Meru County,KE_County_12,,,2119,20,78,3,7,500,701,409,12470,76,7,249,2284
202211,Nov-22,202211,,fVra3Pwta0Q,Migori County,KE_County_44,,9,9696,13,82,513,344,2319,1176,154,80652,530,23,666,832
202211,Nov-22,202211,,wsBsC6gjHvn,Mombasa County,KE_County_1,,1,4533,159,43,45,15,889,931,1064,16870,299,4,640,3673
202211,Nov-22,202211,,ahwTMNAJvrL,Muranga County,KE_County_21,,,3822,,37,5,5,55,855,209,6829,192,,1538,5746
202211,Nov-22,202211,,jkG3zaihdSs,Nairobi County,KE_County_47,,14,4502,164,299,1273,11,2340,3787,595,20150,1253,2,2823,16788
202211,Nov-22,202211,,ob6SxuRcqU4,Nakuru County,KE_County_32,,14,13395,57,288,150,9,1681,1467,126,152935,655,,2168,6374
202212,Dec-22,202212,,vvOK1BxTbet,Baringo County,KE_County_30,,,2473,6,489,,,30,631,50,16436,47,,632,523
202212,Dec-22,202212,,HMNARUV2CW4,Bomet County,KE_County_36,,,1408,,5,,4,306,407,59,10049,6,,264,328
202212,Dec-22,202212,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,6892,28,11,902,4,1061,2391,424,83382,78,2,620,2568
202212,Dec-22,202212,,Tvf1zgVZ0K4,Busia County,KE_County_40,,,3415,28,15,38,283,472,771,257,8076,39,44,215,706
202212,Dec-22,202212,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,3,3204,11,33,45,288,211,244,27,31742,56,,263,306
202212,Dec-22,202212,,PFu8alU2KWG,Embu County,KE_County_14,,,4705,1,11,214,3,232,195,212,5898,84,,936,1288
202212,Dec-22,202212,,uyOrcHZBpW0,Garissa County,KE_County_7,,,788,1,,,,10,86,11,2056,10,,150,402
202212,Dec-22,202212,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,7,7887,27,1,138,9,902,1021,263,50082,175,,736,440
202212,Dec-22,202212,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,759,13,,,,40,236,2,8194,14,,59,13
202212,Dec-22,202212,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,4885,5,41,,,474,559,169,6207,527,54,804,1050
202212,Dec-22,202212,,BjC1xL40gHo,Kakamega County,KE_County_37,,3,13528,,454,2192,38,1391,995,1932,108278,176,,478,1283
202212,Dec-22,202212,,ihZsJ8alvtb,Kericho County,KE_County_35,,,3637,248,3,4,1,,762,327,6074,368,,373,1463
202212,Dec-22,202212,,qKzosKQPl6G,Kiambu County,KE_County_22,,4,8020,116,329,104,16,371,1570,323,17780,556,1,4153,3235
202212,Dec-22,202212,,nrI2khZx3d0,Kilifi County,KE_County_3,,2,8851,120,7,76,4,501,1184,251,51477,86,21,665,2932
202212,Dec-22,202212,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,3512,44,14,4,10,313,184,330,2349,189,,701,2011
202212,Dec-22,202212,,sPkRcDvhGWA,Kisii County,KE_County_45,,,1080,,14,944,868,110,920,243,86497,401,805,328,837
202212,Dec-22,202212,,tAbBVBbueqD,Kisumu County,KE_County_42,,1,6558,4,2,7,4,431,1575,445,44193,163,,1193,661
202212,Dec-22,202212,,j8o6iO4Njsi,Kitui County,KE_County_15,,,9544,84,58,310,2,212,1109,155,15438,26,,765,560
202212,Dec-22,202212,,N7YETT3A9r1,Kwale County,KE_County_2,,,6653,423,,,2,193,306,440,14180,155,,323,873
202212,Dec-22,202212,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,3137,25,1,,,128,271,75,15413,146,,211,1534
202212,Dec-22,202212,,NjWSbQTwys4,Lamu County,KE_County_5,,,333,,,,,35,152,94,3772,8,,854,141
202212,Dec-22,202212,,yhCUgGcCcOo,Machakos County,KE_County_16,,1,8673,,100,20,51,19,372,226,14335,95,,952,2168
202212,Dec-22,202212,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1,6818,,628,960,2,487,445,4,13672,76,,77,3338
202212,Dec-22,202212,,R6f9znhg37c,Mandera County,KE_County_9,,,61,,,,,21,9,2,4,4,,18,80
202212,Dec-22,202212,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,572,14,,,,,135,,2808,1,,21,96
202212,Dec-22,202212,,JsH2bnvNt2d,Tana River County,KE_County_4,,,987,30,,288,33,,133,3,8386,142,10,48,49
202212,Dec-22,202212,,XWALbfAPa6n,West Pokot County,KE_County_24,,,2113,2,,1,,16,398,65,12209,766,,39,401
202212,Dec-22,202212,,CeLsrJOH0g9,Wajir County,KE_County_8,,,238,,60,,,6,23,6,3677,,4,40,306
202212,Dec-22,202212,,sANMZ3lpqGs,Vihiga County,KE_County_38,,1,2770,,3,,,229,971,13,33855,45,,87,306
202212,Dec-22,202212,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,5,5715,15,15,65,6,228,1348,277,25203,351,,494,742
202212,Dec-22,202212,,kphDeKClFch,Turkana County,KE_County_23,,4,1036,21,7,13,,49,302,173,12626,3,,1825,2658
202212,Dec-22,202212,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1,7612,,68,8,,142,498,43,25245,115,,675,229
202212,Dec-22,202212,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,4904,19,17,191,,193,212,28,20244,65,,46,1244
202212,Dec-22,202212,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2344,13,40,,,14,121,21,13723,43,,257,497
202212,Dec-22,202212,,u4t9H8XyU9P,Siaya County,KE_County_41,,,3491,2,,,,93,1660,7,40172,74,,363,425
202212,Dec-22,202212,,o36zCRjSd4G,Samburu County,KE_County_25,,,1192,,49,2,,25,283,6,514,14,,14,156
202212,Dec-22,202212,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,3381,6,161,,31,16,514,24,23297,131,,788,2236
202212,Dec-22,202212,,mYZacFNIB3h,Nyandarua County,KE_County_18,,2,2995,19,11,60,240,399,164,252,7168,144,,520,877
202212,Dec-22,202212,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,7977,6,23,91,1,260,827,337,49965,88,,640,692
202212,Dec-22,202212,,kqJ83J2D72s,Narok County,KE_County_33,,7,3873,7,38,,1,107,1679,14,6752,44,,190,417
202212,Dec-22,202212,,t0J75eHKxz5,Nandi County,KE_County_29,,1,7709,6,,311,,60,619,297,20777,41,,385,607
202212,Dec-22,202212,,Y52XNJ50hYb,Meru County,KE_County_12,,,2191,57,60,11,2,351,779,349,13377,63,4,167,850
202212,Dec-22,202212,,fVra3Pwta0Q,Migori County,KE_County_44,,10,9311,75,158,1111,5,1953,1027,165,85889,2134,35,737,521
202212,Dec-22,202212,,wsBsC6gjHvn,Mombasa County,KE_County_1,,5,4658,139,21,58,,838,608,1111,26160,268,,618,3068
202212,Dec-22,202212,,ahwTMNAJvrL,Muranga County,KE_County_21,,1,3677,,67,8,,67,755,199,4433,151,,1487,3796
202212,Dec-22,202212,,jkG3zaihdSs,Nairobi County,KE_County_47,,16,5749,239,320,852,90,1781,3152,435,10311,1225,150,2288,7900
202212,Dec-22,202212,,ob6SxuRcqU4,Nakuru County,KE_County_32,,33,10918,486,411,546,3,1612,1202,263,45094,672,,2218,2938
202301,Jan-23,202301,,vvOK1BxTbet,Baringo County,KE_County_30,,,2765,,232,,204,79,737,37,27548,561,,278,223
202301,Jan-23,202301,,HMNARUV2CW4,Bomet County,KE_County_36,,,1350,,3,44,,390,305,42,6713,67,,62,159
202301,Jan-23,202301,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,5451,43,5,2630,,1471,2766,562,146950,107,,566,1260
202301,Jan-23,202301,,Tvf1zgVZ0K4,Busia County,KE_County_40,,,2647,5,24,40,156,657,1266,272,7452,64,5,180,85
202301,Jan-23,202301,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,,3643,,46,87,3,220,228,23,33922,2,,10,96
202301,Jan-23,202301,,PFu8alU2KWG,Embu County,KE_County_14,,,4871,14,21,20,3,275,246,374,6398,130,,1166,601
202301,Jan-23,202301,,uyOrcHZBpW0,Garissa County,KE_County_7,,4,808,7,,,,,75,7,9954,9,,242,76
202301,Jan-23,202301,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,2,9765,27,13,257,13,1258,1168,426,54192,100,,717,550
202301,Jan-23,202301,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,688,,,28,,33,216,38,5706,13,,115,55
202301,Jan-23,202301,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,6187,319,35,10,95,739,401,461,6559,252,1,875,592
202301,Jan-23,202301,,BjC1xL40gHo,Kakamega County,KE_County_37,,3,15671,7,101,1279,16,1706,827,2353,176659,194,7,696,341
202301,Jan-23,202301,,ihZsJ8alvtb,Kericho County,KE_County_35,,,3020,24,3,10,12,,1098,387,9774,69,17,2470,108
202301,Jan-23,202301,,qKzosKQPl6G,Kiambu County,KE_County_22,,,8063,121,410,186,,494,1880,459,20676,694,,4101,2027
202301,Jan-23,202301,,nrI2khZx3d0,Kilifi County,KE_County_3,,8,8735,8,3105,143,8,742,1411,308,62917,81,24,852,163
202301,Jan-23,202301,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,5252,,29,6,2,654,117,302,11693,252,,1303,428
202301,Jan-23,202301,,sPkRcDvhGWA,Kisii County,KE_County_45,,1,1025,179,20,111,9,64,548,85,101526,110,3,449,335
202301,Jan-23,202301,,tAbBVBbueqD,Kisumu County,KE_County_42,,2,6222,36,3,10,7,972,1493,431,21978,126,,642,328
202301,Jan-23,202301,,j8o6iO4Njsi,Kitui County,KE_County_15,,,10499,90,63,,,266,1333,186,9523,131,,649,234
202301,Jan-23,202301,,N7YETT3A9r1,Kwale County,KE_County_2,,,7496,,,,3,189,431,381,11378,32,,675,741
202301,Jan-23,202301,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,1681,,1,,,207,542,55,7123,56,,399,707
202301,Jan-23,202301,,NjWSbQTwys4,Lamu County,KE_County_5,,,848,64,1,,244,43,135,146,9455,54,,65,123
202301,Jan-23,202301,,yhCUgGcCcOo,Machakos County,KE_County_16,,7,6363,,39,,1,67,495,153,30625,164,,1119,382
202301,Jan-23,202301,,BoDytkJQ4Qi,Makueni County,KE_County_17,,,5936,68,68,16,10,867,349,57,18211,93,,296,5416
202301,Jan-23,202301,,R6f9znhg37c,Mandera County,KE_County_9,,,150,,,,,37,9,10,500,,,18,349
202301,Jan-23,202301,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,541,,2,,,,131,3,11466,355,,67,61
202301,Jan-23,202301,,JsH2bnvNt2d,Tana River County,KE_County_4,,,1350,34,,,473,16,103,34,5454,65,37,10,108
202301,Jan-23,202301,,XWALbfAPa6n,West Pokot County,KE_County_24,,7,1671,3,,892,5,14,227,193,6077,16,1,8,75
202301,Jan-23,202301,,CeLsrJOH0g9,Wajir County,KE_County_8,,,223,,83,50,,5,32,7,2432,,,42,225
202301,Jan-23,202301,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2610,,,,,307,1524,9,49534,75,,39,47
202301,Jan-23,202301,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,12,6955,164,8,21,,469,2819,294,44840,382,,884.6,122
202301,Jan-23,202301,,kphDeKClFch,Turkana County,KE_County_23,,12,1842,,6,64,6,59,439,53,82203,7,3,1492,3312
202301,Jan-23,202301,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,9254,,52,3,7,1178,303,50,79370,154,,554,89
202301,Jan-23,202301,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,5187,49,597,110,1,248,393,73,10028,50,,179,437
202301,Jan-23,202301,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2338,,17,1,6,34,78,43,6438,24,,350,259
202301,Jan-23,202301,,u4t9H8XyU9P,Siaya County,KE_County_41,,,3305,20,150,20,100,142,1612,92,42738,125,,215,12
